ut enim ad minim veniam	Volutpat odio facilisis mauris sit amet massa. Purus faucibus ornare suspendisse sed nisi lacus sed viverra.	Amsterdam	52.370216	4.895168	room-7.jpg	room-1-photo1.jpg;room-1-photo2.jpg;room-2-photo1.jpg;room-2-photo2.jpg;room-3-photo1.jpg;room-3-photo2.jpg;room-4-photo1.jpg;room-4-photo2.jpg;room-5-photo1.jpg;room-5-photo2.jpg	true	true	2.6	Hotel	2	7	70166	Laptop friendly workspace;Baby seat;Washer	Mark	Davis	mijippoddekoi-8627@mail.com	avatar-3.jpg	Default	50.140517	9.016743
ut enim ad minim veniam	 Lacus suspendisse faucibus interdum posuere. Ut morbi tincidunt augue interdum.	Cologne	50.938361	6.959974	room-7.jpg	room-8-photo1.jpg;room-8-photo2.jpg	false	true	1.9	Apartment	3	8	93905	Laptop friendly workspace;Baby seat;Washer	Mark	Davis	craddagrizouxu-6960@mail.com	avatar-3.jpg	Pro	49.850795	3.172307
duis aute irure dolor in reprehenderit	Neque viverra justo nec ultrices dui sapien eget. Sit amet risus nullam eget felis eget nunc lobortis.	Dusseldorf	51.225402	6.776314	room-5.jpg	room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	false	false	1.5	Apartment	4	8	79002	Baby seat;Washer;Towels	Christopher	Torres	sasoxefrauteu-3265@mail.com	avatar-3.jpg	Pro	48.376334	9.214748
quis nostrud exercitation ullamco laboris nisi 	Ultricies integer quis auctor elit. In est ante in nibh mauris cursus mattis molestie.	Hamburg	53.550341	10.000654	room-5.jpg	room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	false	false	3	House	7	2	84874	Breakfast;Air conditioning;Laptop friendly workspace;Baby seat;Washer;Towels;Fridge	Judy	Chavez	zeuhummewoima-7270@mail.com	avatar-4.jpg	Default	50.58285	2.05076
quis nostrud exercitation ullamco laboris nisi 	Volutpat odio facilisis mauris sit amet massa. Purus faucibus ornare suspendisse sed nisi lacus sed viverra.	Amsterdam	52.370216	4.895168	room-6.jpg	room-3-photo1.jpg;room-3-photo2.jpg;room-4-photo1.jpg;room-4-photo2.jpg;room-5-photo1.jpg;room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	true	false	1.7	Room	6	9	26954	Laptop friendly workspace;Baby seat;Washer;Towels	Thomas	Dawson	gremmagropegru-7388@mail.com	avatar-8.jpg	Default	48.477276	5.926141
sed do eiusmod tempor incididunt	Ut consequat semper viverra nam libero justo. Ac tincidunt vitae semper quis lectus nulla at.	Cologne	50.938361	6.959974	room-6.jpg	room-4-photo2.jpg;room-5-photo1.jpg;room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	false	true	2.7	Room	2	3	87243	Baby seat;Washer;Towels;Fridge	Vanessa	Miller	mehoilleutubrei-4332@mail.com	avatar-3.jpg	Default	48.393322	4.986148
consectetur adipiscing elit	Ultricies integer quis auctor elit. In est ante in nibh mauris cursus mattis molestie.	Amsterdam	52.370216	4.895168	room-4.jpg	room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	true	false	3.2	Room	3	6	84355	Towels;Fridge	Ray	Anderson	zeuhummewoima-7270@mail.com	avatar-3.jpg	Pro	49.093074	2.965568
sed do eiusmod tempor incididunt	 Lacus suspendisse faucibus interdum posuere. Ut morbi tincidunt augue interdum.	Paris	48.85661	2.351499	room-2.jpg	room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	false	false	2	Room	5	3	682	Air conditioning;Laptop friendly workspace;Baby seat	Daniel	Kelly	zeuhummewoima-7270@mail.com	avatar-8.jpg	Default	48.896967	8.647371
excepteur sint occaecat cupidatat non proident	Ut consequat semper viverra nam libero justo. Ac tincidunt vitae semper quis lectus nulla at.	Hamburg	53.550341	10.000654	room-5.jpg	room-2-photo1.jpg;room-2-photo2.jpg;room-3-photo1.jpg;room-3-photo2.jpg;room-4-photo1.jpg;room-4-photo2.jpg;room-5-photo1.jpg	false	true	2.1	Hotel	6	2	71521	Laptop friendly workspace;Baby seat;Washer	Vanessa	Miller	quaucroibreweibroi-2398@mail.com	avatar-3.jpg	Pro	50.115366	8.018302
ut labore et dolore magna aliqua	Egestas maecenas pharetra convallis posuere morbi. Aliquet bibendum enim facilisis gravida neque convallis a.	Amsterdam	52.370216	4.895168	room-5.jpg	room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	true	false	1.8	Apartment	1	4	77036	Baby seat;Washer;Towels;Fridge	Daniel	Kelly	zeuhummewoima-7270@mail.com	avatar-2.jpg	Default	49.18113	6.435731
sed do eiusmod tempor incididunt	Ut consequat semper viverra nam libero justo. Ac tincidunt vitae semper quis lectus nulla at.	Dusseldorf	51.225402	6.776314	room-5.jpg	room-3-photo1.jpg;room-3-photo2.jpg;room-4-photo1.jpg;room-4-photo2.jpg;room-5-photo1.jpg	false	true	1.4	Room	4	2	33276	Laptop friendly workspace;Baby seat;Washer	Ray	Anderson	mijippoddekoi-8627@mail.com	avatar-7.jpg	Pro	50.91997	8.236404
lorem ipsum dolor sit amet	Neque viverra justo nec ultrices dui sapien eget. Sit amet risus nullam eget felis eget nunc lobortis.	Paris	48.85661	2.351499	room-2.jpg	room-5-photo1.jpg;room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	false	false	2.4	House	6	7	15702	Breakfast;Air conditioning;Laptop friendly workspace;Baby seat;Washer	Mark	Davis	sasoxefrauteu-3265@mail.com	avatar-7.jpg	Default	48.617892	9.330505
excepteur sint occaecat cupidatat non proident	Volutpat odio facilisis mauris sit amet massa. Purus faucibus ornare suspendisse sed nisi lacus sed viverra.	Hamburg	53.550341	10.000654	room-6.jpg	room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	false	false	4	Apartment	5	10	90757	Washer;Towels;Fridge	Judy	Chavez	mehoilleutubrei-4332@mail.com	avatar-8.jpg	Default	48.915235	7.524347
ut enim ad minim veniam	Quisque non tellus orci ac. Euismod in pellentesque massa placerat. In massa tempor nec feugiat nisl.	Amsterdam	52.370216	4.895168	room-5.jpg	room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	true	true	1.9	Room	1	6	94659	Towels;Fridge	Christopher	Torres	gremmagropegru-7388@mail.com	avatar-5.jpg	Pro	50.196097	5.468022
sed do eiusmod tempor incididunt	Ut consequat semper viverra nam libero justo. Ac tincidunt vitae semper quis lectus nulla at.	Dusseldorf	51.225402	6.776314	room-7.jpg	room-5-photo1.jpg;room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	false	false	1.6	House	4	9	90374	Laptop friendly workspace;Baby seat;Washer;Towels;Fridge	Ray	Anderson	hifoprobreva-4771@mail.com	avatar-6.jpg	Pro	49.527446	2.605507
lorem ipsum dolor sit amet	Neque viverra justo nec ultrices dui sapien eget. Sit amet risus nullam eget felis eget nunc lobortis.	Hamburg	53.550341	10.000654	room-5.jpg	room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	true	false	3.6	House	2	3	59753	Towels;Fridge	Daniel	Kelly	mehoilleutubrei-4332@mail.com	avatar-6.jpg	Default	49.008869	4.074199
quis nostrud exercitation ullamco laboris nisi 	Ultricies integer quis auctor elit. In est ante in nibh mauris cursus mattis molestie.	Cologne	50.938361	6.959974	room-2.jpg	room-8-photo1.jpg;room-8-photo2.jpg	false	true	2.2	Room	7	7	79184	Washer;Towels;Fridge	Vanessa	Miller	sasoxefrauteu-3265@mail.com	avatar-1.jpg	Pro	50.806925	2.590978
sed do eiusmod tempor incididunt	Neque viverra justo nec ultrices dui sapien eget. Sit amet risus nullam eget felis eget nunc lobortis.	Amsterdam	52.370216	4.895168	room-5.jpg	room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	false	false	1.8	Hotel	6	7	61554	Breakfast;Air conditioning;Laptop friendly workspace	Vanessa	Miller	craddagrizouxu-6960@mail.com	avatar-5.jpg	Pro	50.664811	8.600793
ut enim ad minim veniam	Volutpat odio facilisis mauris sit amet massa. Purus faucibus ornare suspendisse sed nisi lacus sed viverra.	Cologne	50.938361	6.959974	room-4.jpg	room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	false	true	2.4	Room	6	7	66730	Washer;Towels;Fridge	Mark	Davis	quaucroibreweibroi-2398@mail.com	avatar-2.jpg	Pro	49.065159	8.703442
sed do eiusmod tempor incididunt	Volutpat odio facilisis mauris sit amet massa. Purus faucibus ornare suspendisse sed nisi lacus sed viverra.	Dusseldorf	51.225402	6.776314	room-2.jpg	room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	false	true	1.2	Room	3	6	880	Laptop friendly workspace;Baby seat;Washer;Towels	Vanessa	Miller	mijippoddekoi-8627@mail.com	avatar-2.jpg	Default	48.973527	4.86949
ut labore et dolore magna aliqua	Ut consequat semper viverra nam libero justo. Ac tincidunt vitae semper quis lectus nulla at.	Cologne	50.938361	6.959974	room-3.jpg	room-4-photo1.jpg;room-4-photo2.jpg;room-5-photo1.jpg;room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg	true	true	3	House	4	8	29032	Baby seat;Washer;Towels	Judy	Chavez	quaucroibreweibroi-2398@mail.com	avatar-7.jpg	Default	48.01244	5.784019
consectetur adipiscing elit	Ut consequat semper viverra nam libero justo. Ac tincidunt vitae semper quis lectus nulla at.	Dusseldorf	51.225402	6.776314	room-5.jpg	room-1-photo2.jpg;room-2-photo1.jpg;room-2-photo2.jpg;room-3-photo1.jpg;room-3-photo2.jpg	true	false	3.7	House	4	7	16884	Baby seat;Washer;Towels	Christopher	Torres	zeuhummewoima-7270@mail.com	avatar-7.jpg	Pro	50.103183	6.494901
sed do eiusmod tempor incididunt	Volutpat odio facilisis mauris sit amet massa. Purus faucibus ornare suspendisse sed nisi lacus sed viverra.	Paris	48.85661	2.351499	room-3.jpg	room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	false	true	1.1	Room	8	2	51999	Air conditioning;Laptop friendly workspace;Baby seat;Washer;Towels	Vanessa	Miller	mijippoddekoi-8627@mail.com	avatar-7.jpg	Default	48.371832	4.959256
excepteur sint occaecat cupidatat non proident	Neque viverra justo nec ultrices dui sapien eget. Sit amet risus nullam eget felis eget nunc lobortis.	Cologne	50.938361	6.959974	room-6.jpg	room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	false	false	3.8	Room	5	10	96030	Washer;Towels;Fridge	Daniel	Kelly	mehoilleutubrei-4332@mail.com	avatar-7.jpg	Pro	48.325734	7.712475
ut labore et dolore magna aliqua	Volutpat odio facilisis mauris sit amet massa. Purus faucibus ornare suspendisse sed nisi lacus sed viverra.	Brussels	50.846557	4.351697	room-5.jpg	room-2-photo1.jpg;room-2-photo2.jpg;room-3-photo1.jpg;room-3-photo2.jpg;room-4-photo1.jpg;room-4-photo2.jpg;room-5-photo1.jpg	false	true	3.5	Hotel	5	10	33656	Washer;Towels;Fridge	Mark	Davis	mehoilleutubrei-4332@mail.com	avatar-1.jpg	Pro	49.662047	8.301128
lorem ipsum dolor sit amet	 Lacus suspendisse faucibus interdum posuere. Ut morbi tincidunt augue interdum.	Paris	48.85661	2.351499	room-1.jpg	room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	false	true	1.6	Hotel	2	8	3014	Baby seat;Washer;Towels;Fridge	Mark	Davis	mehoilleutubrei-4332@mail.com	avatar-2.jpg	Default	48.657534	5.252411
excepteur sint occaecat cupidatat non proident	Volutpat odio facilisis mauris sit amet massa. Purus faucibus ornare suspendisse sed nisi lacus sed viverra.	Amsterdam	52.370216	4.895168	room-2.jpg	room-3-photo2.jpg;room-4-photo1.jpg;room-4-photo2.jpg;room-5-photo1.jpg;room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	true	false	3.6	Room	2	8	89215	Towels;Fridge	Daniel	Kelly	quaucroibreweibroi-2398@mail.com	avatar-7.jpg	Default	48.37475	6.526442
excepteur sint occaecat cupidatat non proident	Ultricies integer quis auctor elit. In est ante in nibh mauris cursus mattis molestie.	Brussels	50.846557	4.351697	room-6.jpg	room-1-photo2.jpg;room-2-photo1.jpg;room-2-photo2.jpg;room-3-photo1.jpg;room-3-photo2.jpg;room-4-photo1.jpg	false	true	1.8	House	7	1	47985	Laptop friendly workspace;Baby seat;Washer;Towels;Fridge	Daniel	Kelly	mehoilleutubrei-4332@mail.com	avatar-5.jpg	Default	50.731205	2.229641
duis aute irure dolor in reprehenderit	Odio pellentesque diam volutpat commodo sed egestas egestas fringilla phasellus. Feugiat vivamus at augue eget arcu dictum varius duis.	Paris	48.85661	2.351499	room-4.jpg	room-1-photo2.jpg;room-2-photo1.jpg;room-2-photo2.jpg;room-3-photo1.jpg;room-3-photo2.jpg;room-4-photo1.jpg	false	false	3.5	Apartment	1	7	92356	Towels;Fridge	Mark	Davis	craddagrizouxu-6960@mail.com	avatar-4.jpg	Default	50.23724	8.61171
quis nostrud exercitation ullamco laboris nisi 	 Lacus suspendisse faucibus interdum posuere. Ut morbi tincidunt augue interdum.	Paris	48.85661	2.351499	room-2.jpg	room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	false	false	2.7	House	3	5	61507	Baby seat;Washer;Towels;Fridge	Vanessa	Miller	quaucroibreweibroi-2398@mail.com	avatar-4.jpg	Default	50.481036	7.468597
consectetur adipiscing elit	Ultricies integer quis auctor elit. In est ante in nibh mauris cursus mattis molestie.	Brussels	50.846557	4.351697	room-6.jpg	room-4-photo1.jpg;room-4-photo2.jpg;room-5-photo1.jpg;room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	false	false	3.8	Room	2	7	62022	Baby seat;Washer;Towels;Fridge	Thomas	Dawson	mehoilleutubrei-4332@mail.com	avatar-7.jpg	Pro	48.93713	5.419848
ut enim ad minim veniam	Ultricies integer quis auctor elit. In est ante in nibh mauris cursus mattis molestie.	Amsterdam	52.370216	4.895168	room-5.jpg	room-8-photo2.jpg	true	true	3.8	Apartment	7	7	19542	Towels;Fridge	Vanessa	Miller	quaucroibreweibroi-2398@mail.com	avatar-7.jpg	Default	50.822029	6.006742
quis nostrud exercitation ullamco laboris nisi 	Volutpat odio facilisis mauris sit amet massa. Purus faucibus ornare suspendisse sed nisi lacus sed viverra.	Paris	48.85661	2.351499	room-5.jpg	room-4-photo1.jpg;room-4-photo2.jpg;room-5-photo1.jpg;room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	true	true	3.3	Apartment	3	5	28562	Towels;Fridge	Ray	Anderson	zeuhummewoima-7270@mail.com	avatar-1.jpg	Default	49.760135	9.529896
consectetur adipiscing elit	Quisque non tellus orci ac. Euismod in pellentesque massa placerat. In massa tempor nec feugiat nisl.	Cologne	50.938361	6.959974	room-4.jpg	room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	false	false	3.4	Apartment	7	7	33916	Towels;Fridge	Thomas	Dawson	mijippoddekoi-8627@mail.com	avatar-6.jpg	Default	49.643757	8.074724
quis nostrud exercitation ullamco laboris nisi 	Odio pellentesque diam volutpat commodo sed egestas egestas fringilla phasellus. Feugiat vivamus at augue eget arcu dictum varius duis.	Hamburg	53.550341	10.000654	room-5.jpg	room-3-photo2.jpg;room-4-photo1.jpg;room-4-photo2.jpg;room-5-photo1.jpg;room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	true	true	3.6	Room	2	9	70657	Baby seat;Washer;Towels;Fridge	Thomas	Dawson	hifoprobreva-4771@mail.com	avatar-2.jpg	Pro	49.126671	4.110789
sed do eiusmod tempor incididunt	Neque viverra justo nec ultrices dui sapien eget. Sit amet risus nullam eget felis eget nunc lobortis.	Paris	48.85661	2.351499	room-6.jpg	room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	true	true	1.5	Room	5	3	9389	Washer;Towels;Fridge	Vanessa	Miller	zeuhummewoima-7270@mail.com	avatar-8.jpg	Pro	50.904481	2.161
consectetur adipiscing elit	 Lacus suspendisse faucibus interdum posuere. Ut morbi tincidunt augue interdum.	Brussels	50.846557	4.351697	room-2.jpg	room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	false	false	2.3	House	3	2	73650	Baby seat;Washer;Towels	Thomas	Dawson	sasoxefrauteu-3265@mail.com	avatar-8.jpg	Default	48.946706	6.220479
lorem ipsum dolor sit amet	Volutpat odio facilisis mauris sit amet massa. Purus faucibus ornare suspendisse sed nisi lacus sed viverra.	Brussels	50.846557	4.351697	room-7.jpg	room-3-photo2.jpg;room-4-photo1.jpg;room-4-photo2.jpg;room-5-photo1.jpg;room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg	false	false	3.6	Hotel	3	4	8991	Air conditioning;Laptop friendly workspace;Baby seat	Thomas	Dawson	mijippoddekoi-8627@mail.com	avatar-4.jpg	Pro	50.556934	9.329581
lorem ipsum dolor sit amet	Odio pellentesque diam volutpat commodo sed egestas egestas fringilla phasellus. Feugiat vivamus at augue eget arcu dictum varius duis.	Amsterdam	52.370216	4.895168	room-3.jpg	room-4-photo1.jpg;room-4-photo2.jpg;room-5-photo1.jpg;room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg	true	false	3.3	Room	1	7	69071	Washer;Towels;Fridge	Vanessa	Miller	mehoilleutubrei-4332@mail.com	avatar-1.jpg	Pro	48.323086	7.029575
ut enim ad minim veniam	Ultricies integer quis auctor elit. In est ante in nibh mauris cursus mattis molestie.	Dusseldorf	51.225402	6.776314	room-5.jpg	room-8-photo1.jpg;room-8-photo2.jpg	false	false	2.6	Room	3	5	45616	Air conditioning	Brandon	Freeman	gremmagropegru-7388@mail.com	avatar-7.jpg	Pro	48.856471	6.50826
sed do eiusmod tempor incididunt	Ultricies integer quis auctor elit. In est ante in nibh mauris cursus mattis molestie.	Hamburg	53.550341	10.000654	room-5.jpg	room-3-photo2.jpg;room-4-photo1.jpg;room-4-photo2.jpg;room-5-photo1.jpg;room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg	true	false	2.3	Hotel	5	4	56972	Washer;Towels;Fridge	Christopher	Torres	zeuhummewoima-7270@mail.com	avatar-3.jpg	Default	48.802589	7.20514
sed do eiusmod tempor incididunt	Neque viverra justo nec ultrices dui sapien eget. Sit amet risus nullam eget felis eget nunc lobortis.	Cologne	50.938361	6.959974	room-3.jpg	room-2-photo2.jpg;room-3-photo1.jpg;room-3-photo2.jpg;room-4-photo1.jpg;room-4-photo2.jpg;room-5-photo1.jpg;room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg	true	true	1.1	Room	8	3	56456	Laptop friendly workspace;Baby seat;Washer;Towels;Fridge	Christopher	Torres	sasoxefrauteu-3265@mail.com	avatar-4.jpg	Default	48.179249	5.185804
quis nostrud exercitation ullamco laboris nisi 	Ultricies integer quis auctor elit. In est ante in nibh mauris cursus mattis molestie.	Brussels	50.846557	4.351697	room-5.jpg	room-2-photo1.jpg;room-2-photo2.jpg;room-3-photo1.jpg;room-3-photo2.jpg;room-4-photo1.jpg;room-4-photo2.jpg;room-5-photo1.jpg;room-5-photo2.jpg	true	false	2.4	Apartment	4	3	32786	Washer;Towels;Fridge	Christopher	Torres	sasoxefrauteu-3265@mail.com	avatar-5.jpg	Default	49.808971	2.268984
excepteur sint occaecat cupidatat non proident	Ultricies integer quis auctor elit. In est ante in nibh mauris cursus mattis molestie.	Dusseldorf	51.225402	6.776314	room-2.jpg	room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	false	false	1.4	House	1	2	53916	Air conditioning;Laptop friendly workspace;Baby seat;Washer;Towels	Judy	Chavez	mijippoddekoi-8627@mail.com	avatar-6.jpg	Pro	50.295523	6.751469
lorem ipsum dolor sit amet	Egestas maecenas pharetra convallis posuere morbi. Aliquet bibendum enim facilisis gravida neque convallis a.	Cologne	50.938361	6.959974	room-8.jpg	room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	true	false	3.8	House	4	9	70624	Towels;Fridge	Ray	Anderson	sasoxefrauteu-3265@mail.com	avatar-5.jpg	Pro	50.951295	5.541629
